Img-Name,Img-Text,Img-Label,Img-Text-Label,Text-Label,Sentiment,Emotion,Sarcasm,Harmful-Score,Target,Doubtful,image_path,bully_label,sentiment_label,text_bully_label,text_only_label,sarcasm_binary,img_quality,label_check
2518.jpg,"teacher what is the name of stadion located in ahmedabad bal narendra: its #barendra modi stadium teachher idiot maine stadium ka naam ouncha hai, tumhara nahi bal narendra: will see in 2021",Nonbully,Nonbully,Bully,Positive,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2518.jpg,0,2,0,1,1,ok,check — has keywords but nonbully
641.jpg,"duniya pe hoga mea raaj Ye toh apna Raju hai re baba..Bola tha na babu bhaiya,ye Raju paiso ke liye kuch bhi kar sakta hai..",Nonbully,Bully,Bully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/641.jpg,0,1,1,1,0,ok,consistent
1651.jpg,"at the end of day 4,Biden still at 264 need 6 more runs by the end of day 5",Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1651.jpg,0,1,0,0,0,ok,consistent
5962.jpg,Marry a girl who is waiting for your message Because she will wait for you in any situation ,Nonbully,Nonbully,Nonbully,Positive,Trust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5962.jpg,0,2,0,0,0,ok,consistent
4397.jpg,"she; are you busy? never too bust=y for you my queen, wassup?",Bully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4397.jpg,1,1,0,0,1,ok,check — bully but no keywords
1322.png,people love whoever,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1322.png,0,2,0,0,0,ok,consistent
3507.jpg,FINALLY KOKILA BEN KO SHAANTI MILI,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3507.jpg,0,1,0,0,0,ok,consistent
4179.jpg,sakinaka junction in 2221AD Miss one turn and you reach Sri Lanka.,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4179.jpg,0,1,0,0,1,ok,consistent
1666.png,do you know how to use an oven! or do i need to dig up hitler so he can show you!,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1666.png,0,0,1,1,0,ok,consistent
1332.png,"ilhan omar has vowed that on her first day in congress she will conduct a muesli ritual ""to cleanse the chamber of the right wing evils"" share to say she's the evil one",Nonbully,Bully,Bully,Negative,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1332.png,0,0,1,1,0,ok,consistent
5903.jpg,Rahul @MemewalaCA When you share a damn good meme but no one reacts Sab harami hai bc !,Bully,Bully,Bully,Negative,Angry,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5903.jpg,1,0,1,1,1,ok,check — bully but no keywords
1748.jpg,Fake Friends Not Allowed,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1748.jpg,0,2,0,0,0,ok,consistent
3714.jpg,"""Biden pe sitare lapete huye""",Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3714.jpg,0,1,0,0,0,ok,consistent
2256.jpg,10th class students on their way to use social media 24*7 cancellation,Bully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2256.jpg,1,0,1,1,1,ok,check — bully but no keywords
1849.jpg,Jitna bhi try karlo Bunny Cashkro Cashkro se better kuch nai ho sakta,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1849.jpg,0,2,0,0,0,ok,consistent
4265.jpg,When you have to finish the season in a day,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4265.jpg,0,1,0,0,1,ok,consistent
2050.jpg,zoom karo zoom karo,Bully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2050.jpg,1,0,1,0,0,ok,check — bully but no keywords
1516.png,"just because she weighed as much as two people, that doesn't mean that you had a threesome",Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1516.png,0,1,0,0,0,ok,consistent
2939.jpg,When you video call to your homie in female filter and he suddenly starts fopping,Nonbully,Nonbully,Bully,Negative,Disgust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2939.jpg,0,0,0,1,0,ok,consistent
2999.jpg,Last film Just a coincidence?,Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2999.jpg,0,0,0,0,0,ok,consistent
1932.jpg,pls help I have 5 kids,Nonbully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1932.jpg,0,0,1,0,1,ok,consistent
304.png,"abdul, you moron! i said ""bag the oat and wheat""! not ""shag the goat meat""!",Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/304.png,0,0,1,1,0,ok,check — has keywords but nonbully
5113.jpg,First year medical student Finally a doctor after 15 years,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5113.jpg,0,0,1,0,0,ok,consistent
785.jpg,exam top karne ke  liye padhai thodi karni pdti hai whisper choice lgta h whisper,Nonbully,Bully,Bully,Neutral,Disgust,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/785.jpg,0,1,1,1,1,ok,consistent
2505.jpg,Main MC hoon jo plane mein aaya,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2505.jpg,0,0,1,1,1,ok,consistent
5704.jpg,When someone says my partner is loyal and only talk to me. Me: Are you sure?,Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5704.jpg,0,1,1,0,1,ok,consistent
1076.png,when the squad's in town and yall ready to go to the hoe down,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1076.png,0,0,1,0,0,ok,consistent
1294.png,i cant compare my love of bacon to anything because bacon is the standard that i compare all else to,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1294.png,0,2,0,0,0,ok,consistent
567.jpg,govt has done some commendable work for the birds who can't see at night,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/567.jpg,0,2,0,0,0,ok,consistent
3204.jpg,"He: yar tu kitni cute hai,tu ek dam crush material hai She:Thnx yr Inner she:Usko ky pta sab filter k kamal h",Nonbully,Bully,Bully,Negative,Surprise,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/3204.jpg,0,0,1,1,1,ok,consistent
1683.jpg,Me trying to sleep le mosquitoes:salam sahab salam sahab salam sahab salam sahab,Nonbully,Nonbully,Nonbully,Negative,Disgust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1683.jpg,0,0,0,0,0,ok,consistent
4147.jpg,no luxuries needed when you're with the right person,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4147.jpg,0,1,0,0,0,ok,consistent
2284.jpg,every second person getting tested in kolkata is positive dekha aapne... laparwahi ka nateeja,Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2284.jpg,0,0,1,1,1,ok,consistent
5251.jpg,When You Enter Examination Hall Your Brain - Thik Hai Bhai Ab Main Chalta Hoon,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5251.jpg,0,1,0,0,0,ok,consistent
4950.jpg,"""bhai,naya twitter account bana ke aaunga to shoutout dega?""",Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4950.jpg,0,0,1,1,1,ok,consistent
3161.jpg,nothing is stronger than mother's love,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3161.jpg,0,2,0,0,0,ok,consistent
554.png,why girls wanna be mermaids: 1. no pants 2. no periods 3. perfect hair 4. you get to lure men to their deaths well that escalated quickly,Nonbully,Bully,Bully,Neutral,Angry,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/554.png,0,1,1,1,1,ok,consistent
518.png,did the irish celebrate black history month,Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/518.png,0,1,1,0,1,ok,consistent
46.png,white trash go to hell trump fuck donald trump,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/46.png,0,0,1,1,0,ok,consistent
2859.jpg,On Instagram* Someone: I  nominate you Me: Tu kaun hai? Aukat kya he tera,Nonbully,Nonbully,Bully,Negative,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2859.jpg,0,0,0,1,0,ok,consistent
5168.jpg,"#21daylockdown *21 din wine shop band,cigarette shop band only essential commodity ki shops open rahegi* nashedi friend:",Nonbully,Bully,Nonbully,Negative,Sadness,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5168.jpg,0,0,1,0,0,ok,consistent
1179.jpg,I want to leave this world after seeing this,Nonbully,Bully,Nonbully,Negative,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1179.jpg,0,0,1,0,0,ok,consistent
536.png,you come home and found this.. what do you do ???,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/536.png,0,1,0,0,0,ok,consistent
3918.jpg,Tum jo bol rhe ho voh thik hai par aayenge toh Modiji hi!,Nonbully,Bully,Bully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3918.jpg,0,0,1,1,1,ok,consistent
735.jpg,"*Crush comes to your house* Mom about you : ""iska dimag tez hai bas padhai me dhyan nhi deta"" you :-",Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/735.jpg,0,0,1,0,0,ok,consistent
4826.jpg,100% beauty comes from a girl when she wears saree,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4826.jpg,0,1,0,0,0,ok,consistent
1039.jpg,A middle class boy can be both,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1039.jpg,0,1,0,0,0,ok,consistent
1215.jpg,"That one friend who always has a lighter carefully, he's a hero SCOOPWHOOP.com",Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1215.jpg,0,1,0,0,0,ok,consistent
5478.jpg,HUSBAND WIFE,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5478.jpg,0,1,0,0,1,ok,consistent
2184.jpg,the boys whose ex's name was Shweta watching her name all over the social media,Nonbully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2184.jpg,0,0,1,0,1,ok,consistent
2778.jpg,Girls when they don't get to kiss the teachers kid Boys after calling him Randi ka baccha,Nonbully,Bully,Bully,Negative,Surprise,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2778.jpg,0,0,1,1,1,ok,consistent
1088.png,hitler looking sad af,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1088.png,0,1,0,0,0,ok,consistent
2450.jpg,"*vegetarian family* me:mere friends bolte hei k ""eggs to veg hote h"" my parents: are beta! Isse bhi koi neech khayaal hoto mann me na rakho, vo bhi bata do hamko",Nonbully,Bully,Nonbully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2450.jpg,0,0,1,0,0,ok,consistent
2788.jpg,You are in Quarantine but your gf knows How to keep you happy,Bully,Bully,Nonbully,Negative,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2788.jpg,1,0,1,0,0,ok,check — bully but no keywords
5529.jpg,"sat,26dec forget your EX,find your PRESENT this christmas IRONIC",Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5529.jpg,0,1,1,0,1,ok,consistent
2809.jpg,"No Overacting , No Drama Just Pure Talent",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2809.jpg,0,2,0,0,0,ok,consistent
5340.jpg,DD national rest of the year DD national on independence and republic day,Nonbully,Bully,Nonbully,Negative,Anticipation,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/5340.jpg,0,0,1,0,1,ok,consistent
122.png,lock her up and throw away the key,Nonbully,Bully,Nonbully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/122.png,0,0,1,0,1,ok,consistent
1844.jpg,TOILET EK AISI JAGAH HAI BC JAHA ACHE ACHE MOOT DETE HAIN BC! FB/RealBcBilli,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1844.jpg,0,1,0,0,0,ok,consistent
2234.jpg,high speed data transfer,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2234.jpg,0,0,1,1,1,ok,consistent
3729.jpg,"Kon Kehta hai, dosti barbaad karti hai. Nibhane wale miljaye toh duniya yaad karti hain",Nonbully,Nonbully,Nonbully,Neutral,Trust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3729.jpg,0,1,0,0,0,ok,consistent
4527.jpg,when madam brings her child to school le first benchrs with child:,Nonbully,Nonbully,Nonbully,Positive,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4527.jpg,0,2,0,0,1,ok,consistent
4367.jpg,external asking me questions in viva me who knows silence is the best answer,Bully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4367.jpg,1,1,0,0,1,ok,check — bully but no keywords
5854.jpg,My s*xu@l desires My innocent face,Bully,Bully,Bully,Negative,Angry,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5854.jpg,1,0,1,1,1,ok,check — bully but no keywords
3021.jpg,New study reveals some people'need more sleep' and are 'born to nap',Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3021.jpg,0,1,0,0,0,ok,consistent
3946.jpg,kuch mehenga nahi mila toh saste ko he mehenga banane kharid liya,Nonbully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3946.jpg,0,0,1,0,1,ok,consistent
5506.jpg,my love wrong person,Nonbully,Bully,Nonbully,Neutral,Sadness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5506.jpg,0,1,1,0,1,ok,consistent
3253.jpg,My life,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3253.jpg,0,1,0,0,0,ok,consistent
650.png,dishwasher is broken? slap her a few times,Nonbully,Bully,Bully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/650.png,0,1,1,1,1,ok,consistent
572.png,"adam schiff used tax payer money to pay off a 19 year old male due to sexual harrassment claims echo, if you are sick of this creepy & dosgraceful hypocrite, trashing our president !",Nonbully,Bully,Bully,Neutral,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/572.png,0,1,1,1,0,ok,consistent
4876.jpg,"rhea played journalist in a film and in that,she said arnab goawami is he idol in real life,arnab goswami ne iska beda gark kar diya hai! I AM SORRY BABU",Nonbully,Bully,Bully,Negative,Other,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4876.jpg,0,0,1,1,1,ok,consistent
3967.jpg,vivek will always be remembered for Sivaji:the boss & Aparichit,Nonbully,Nonbully,Nonbully,Positive,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3967.jpg,0,2,0,0,0,ok,consistent
928.png,trump is starting wwiii turn in your guns go snort a rubber you maggot,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/928.png,0,0,1,0,0,ok,consistent
4206.jpg,Pehredaar piya ki aired its first episode on Monday.It tells the story of an adult girl falling in love and getting married to a 9 years old kid.Kids after watching this show,Nonbully,Bully,Bully,Negative,Anticipation,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4206.jpg,0,0,1,1,0,ok,consistent
579.jpg,today tomorrow but i purchased 1 months netflix subscription,Nonbully,Nonbully,Nonbully,Positive,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/579.jpg,0,2,0,0,1,ok,consistent
1555.jpg,literally nobody:Bhai's fan on internet:The car was hacked,Nonbully,Bully,Nonbully,Neutral,Fear,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1555.jpg,0,1,1,0,0,ok,consistent
1763.jpg,Crush TODAY block me 7.50 PM As you wish Send this message to 10 Friends and see their Reactions,Nonbully,Nonbully,Nonbully,Negative,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1763.jpg,0,0,0,0,0,ok,consistent
25.jpg,No onw:8 year old me:,Nonbully,Bully,Nonbully,Negative,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/25.jpg,0,0,1,0,0,ok,consistent
5255.jpg,mummy aap jaadugar ho?? Nhi Beta Fir jb aap papa ke nunu ko hath lgaati ho vo bda kaise ho jata hai,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5255.jpg,0,0,1,1,0,ok,consistent
3501.jpg,"Senior Journalist and anchor Rohit Sardana has passed away Just a few days back he was busy helping people through his socila media. May god give strength to his young family, Om Shanti",Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3501.jpg,0,1,0,0,0,ok,consistent
5876.jpg,Nothing just Perpendicular and Tangent on their way to school in Wasseypur,Bully,Bully,Bully,Negative,Disgust,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5876.jpg,1,0,1,1,1,ok,check — bully but no keywords
1757.jpg,AB BOLNA MC,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1757.jpg,0,0,1,1,0,ok,consistent
3767.jpg,THIS GUY NEARLY COLLAPSED THE WHOLE PLANET,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3767.jpg,0,1,0,0,1,ok,consistent
4992.jpg,"never tell anyone your plans,show them your results instead #naachkpagal#dhinchakpooja abhishek ghoshal i use naach ke pagal as my alarm tone for 6:00am. Now i wake up at 5:30...!thankyousoomuch #dhinchakpooja",Nonbully,Bully,Bully,Negative,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4992.jpg,0,0,1,1,1,ok,consistent
677.jpg,Bulla in Jannat after bombing kafirs:Where hoor,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/677.jpg,0,0,1,1,1,ok,consistent
1225.jpg,The pupil of your eye can expand as much as 55% while looking at something you love SCOOPWHOOP.com,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1225.jpg,0,1,0,0,0,ok,consistent
5210.jpg,same feeling?,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5210.jpg,0,1,0,0,0,ok,consistent
636.png,"...and down here, we'll add a happy little van, down by the river",Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/636.png,0,1,0,0,0,ok,consistent
4473.jpg,Others: Me:,Bully,Nonbully,Nonbully,Negative,Ridicule,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4473.jpg,1,0,0,0,1,ok,check — bully but no keywords
5550.jpg,EDUCATED UNEDUCATED,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5550.jpg,0,2,0,0,0,ok,consistent
5338.jpg,nidhi razdan:I've come to bargain Harvard UNI:Bawaal I don't even know who you are,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5338.jpg,0,0,1,0,0,ok,consistent
5419.jpg,"we are friends ,aren't we?-sure",Nonbully,Bully,Nonbully,Negative,Happiness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5419.jpg,0,0,1,0,1,ok,consistent
1259.jpg,Bina Awaz ke rona rone se bhi zyada dard deta hai…,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1259.jpg,0,1,0,0,0,ok,consistent
1497.jpg,WOULD YOU MARRY A GIRL WITH TATTOOS LIKE THIS?,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1497.jpg,0,1,0,0,0,ok,consistent
530.png,that look when you want to speak to the manager,Nonbully,Bully,Nonbully,Neutral,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/530.png,0,1,1,0,0,ok,consistent
2476.jpg,*after breakup**he* tune to mera dil hi tood di *She*or tune jo meri s*al todi uska kya,Nonbully,Bully,Bully,Neutral,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2476.jpg,0,1,1,1,1,ok,consistent
598.png,when you choke the hooker a little too hard and she dies this is where the fun begins,Nonbully,Bully,Nonbully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/598.png,0,0,1,0,0,ok,consistent
5269.jpg,* a male teacher says hello to a female teacher* students: dekha? dekha?,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5269.jpg,0,1,0,0,0,ok,consistent
1976.jpg,and just like that scrolling through his feeds a boy went to the bathroom,Bully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1976.jpg,1,0,1,0,0,ok,check — bully but no keywords
3431.jpg,niche paan ki dukaan spoorthy beeda stall,Bully,Nonbully,Nonbully,Neutral,Happiness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3431.jpg,1,1,0,0,1,ok,check — bully but no keywords
3298.jpg,beard always looks better on hardik,Nonbully,Bully,Nonbully,Neutral,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3298.jpg,0,1,1,0,1,ok,consistent
3700.jpg,How MI sees Rohit Sharma How BCCI sees Rohit Sharma,Nonbully,Bully,Nonbully,Negative,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3700.jpg,0,0,1,0,1,ok,consistent
1648.png,would you look at that this dryer comes with a free dishwasher,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1648.png,0,1,1,0,0,ok,consistent
196.png,i'm deporting all mexicans!!! except the ones in baldwin park you fuckers are crazy!!!,Nonbully,Bully,Bully,Negative,Fear,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/196.png,0,0,1,1,0,ok,consistent
4498.jpg,Aisa naa humein tum dekho,Nonbully,Bully,Nonbully,Neutral,Happiness,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4498.jpg,0,1,1,0,0,ok,consistent
802.png,michelle is very jealous she didn't get a yummy hog dog to eat,Nonbully,Bully,Bully,Negative,Sadness,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/802.png,0,0,1,1,0,ok,consistent
1101.jpg,when the restaurant is small but the owner is creative,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1101.jpg,0,1,0,0,0,ok,consistent
5900.jpg,I WANT MY TEARS BACK,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5900.jpg,0,1,0,0,1,ok,consistent
3054.jpg,Mrs.Pooja good news for you Its Miss.Pooja..!Miss Pooja bad news for you.,Bully,Bully,Bully,Negative,Surprise,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3054.jpg,1,0,1,1,1,ok,check — bully but no keywords
4221.jpg,Me texting back and ghosting everyone again.,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4221.jpg,0,1,0,0,1,ok,consistent
783.jpg,Cone* Chocobar*Kulfi*,Nonbully,Nonbully,Nonbully,Neutral,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/783.jpg,0,1,0,0,0,ok,consistent
988.png,"and god said let's make kittens soft and warm, like fuzzy hugs and put tiny razor blades on their feet",Nonbully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/988.png,0,0,1,0,1,ok,consistent
4045.jpg,dosti ho toh aesi,Nonbully,Nonbully,Nonbully,Positive,Trust,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4045.jpg,0,2,0,0,0,ok,consistent
3932.jpg,bangalan we want bangalan we get..,Nonbully,Bully,Nonbully,Negative,Anticipation,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3932.jpg,0,0,1,0,0,ok,consistent
1488.png,that look when you find out your husband isn't coming home from the mosque,Nonbully,Nonbully,Nonbully,Neutral,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1488.png,0,1,0,0,0,ok,consistent
